item_id,cleanout_bag_id,category,donor_state,weight_grams,disposition,timestamp,evidence_id
TB-2541,TU-BAG-10591,Knitwear,FL,396,REPAIRED,2026-09-03T11:20:00.000Z,RP-21841
TB-2542,TU-BAG-10591,Knitwear,CA,339,LISTED_RESALE,2026-09-03T11:22:00.000Z,RS-21842
TB-2543,TU-BAG-10592,Denim,FL,723,REPAIRED,2026-09-03T11:24:00.000Z,RP-21843
TB-2544,TU-BAG-10592,Accessories,OR,132,REPAIRED,2026-09-03T11:26:00.000Z,RP-21844
TB-2545,TU-BAG-10593,Tops,CA,209,LISTED_RESALE,2026-09-03T11:28:00.000Z,RS-21845
TB-2546,TU-BAG-10593,Knitwear,CA,323,REPAIRED,2026-09-03T11:30:00.000Z,RP-21846
TB-2547,TU-BAG-10594,Accessories,CO,104,LISTED_RESALE,2026-09-03T11:32:00.000Z,RS-21847
TB-2548,TU-BAG-10594,Denim,CA,,REPAIRED,2026-09-03T11:34:00.000Z,RP-21848
TB-2549,TU-BAG-10595,Knitwear,NV,310,REPAIRED,2026-09-03T11:36:00.000Z,RP-21849
TB-2550,TU-BAG-10595,Denim,,684,LISTED_RESALE,2026-09-03T11:38:00.000Z,RS-21850
TB-2551,TU-BAG-10596,Knitwear,FL,318,REPAIRED,2026-09-03T11:40:00.000Z,RP-21851
TB-2552,TU-BAG-10596,Knitwear,CA,,LISTED_RESALE,2026-09-03T11:42:00.000Z,RS-21852
TB-2553,TU-BAG-10597,Accessories,CA,134,LISTED_RESALE,2026-09-03T11:44:00.000Z,RS-21853
TB-2554,TU-BAG-10597,Tops,CA,153,DOWN_CYCLED_SHRED,2026-09-03T11:46:00.000Z,
TB-2555,TU-BAG-10598,Accessories,CA,103,DOWN_CYCLED_SHRED,2026-09-03T11:48:00.000Z,
TB-2556,TU-BAG-10598,Knitwear,GA,,LISTED_RESALE,2026-09-03T11:50:00.000Z,RS-21856
TB-2557,TU-BAG-10599,Accessories,CA,,UNVERIFIED_EXPORT,2026-09-03T11:52:00.000Z,
TB-2558,TU-BAG-10599,Accessories,WA,103,REPAIRED,2026-09-03T11:54:00.000Z,RP-21858
TB-2559,TU-BAG-10600,Outerwear,CA,767,REPAIRED,2026-09-03T11:56:00.000Z,RP-21859
TB-2560,TU-BAG-10600,Tops,CA,,LISTED_RESALE,2026-09-03T11:58:00.000Z,RS-21860
TB-2561,TU-BAG-10601,Denim,CA,570,UNVERIFIED_EXPORT,2026-09-03T12:00:00.000Z,
TB-2562,TU-BAG-10601,Denim,GA,766,REPAIRED,2026-09-03T12:02:00.000Z,RP-21862
TB-2563,TU-BAG-10602,Accessories,,,LISTED_RESALE,2026-09-03T12:04:00.000Z,RS-21863
TB-2564,TU-BAG-10602,Outerwear,CA,789,DOWN_CYCLED_SHRED,2026-09-03T12:06:00.000Z,
TB-2565,TU-BAG-10603,Knitwear,CA,307,LISTED_RESALE,2026-09-03T12:08:00.000Z,RS-21865
TB-2566,TU-BAG-10603,Denim,WA,,REPAIRED,2026-09-03T12:10:00.000Z,RP-21866
TB-2567,TU-BAG-10604,Outerwear,CA,,LISTED_RESALE,2026-09-03T12:12:00.000Z,RS-21867
TB-2568,TU-BAG-10604,Knitwear,,297,REPAIRED,2026-09-03T12:14:00.000Z,RP-21868
TB-2569,TU-BAG-10605,Denim,CA,,REPAIRED,2026-09-03T12:16:00.000Z,RP-21869
TB-2570,TU-BAG-10605,Outerwear,WA,844,LISTED_RESALE,2026-09-03T12:18:00.000Z,RS-21870
TB-2571,TU-BAG-10606,Accessories,CA,106,LISTED_RESALE,2026-09-03T12:20:00.000Z,RS-21871
TB-2572,TU-BAG-10606,Knitwear,CA,297,REPAIRED,2026-09-03T12:22:00.000Z,RP-21872
TB-2573,TU-BAG-10607,Tops,CA,,UNVERIFIED_EXPORT,2026-09-03T12:24:00.000Z,
TB-2574,TU-BAG-10607,Tops,GA,,REPAIRED,2026-09-03T12:26:00.000Z,RP-21874
TB-2575,TU-BAG-10608,Tops,,,LISTED_RESALE,2026-09-03T12:28:00.000Z,RS-21875
TB-2576,TU-BAG-10608,Denim,CA,673,REPAIRED,2026-09-03T12:30:00.000Z,RP-21876
TB-2577,TU-BAG-10609,Tops,CA,154,LISTED_RESALE,2026-09-03T12:32:00.000Z,RS-21877
TB-2578,TU-BAG-10609,Outerwear,,779,LISTED_RESALE,2026-09-03T12:34:00.000Z,RS-21878
TB-2579,TU-BAG-10610,Denim,CA,527,LISTED_RESALE,2026-09-03T12:36:00.000Z,RS-21879
TB-2580,TU-BAG-10610,Tops,TX,194,UNVERIFIED_EXPORT,2026-09-03T12:38:00.000Z,
TB-2581,TU-BAG-10611,Outerwear,CA,804,LISTED_RESALE,2026-09-03T12:40:00.000Z,RS-21881
TB-2582,TU-BAG-10611,Knitwear,CA,291,LISTED_RESALE,2026-09-03T12:42:00.000Z,RS-21882
TB-2583,TU-BAG-10612,Tops,CO,151,LISTED_RESALE,2026-09-03T12:44:00.000Z,RS-21883
TB-2584,TU-BAG-10612,Accessories,CA,,REPAIRED,2026-09-03T12:46:00.000Z,RP-21884
TB-2585,TU-BAG-10613,Knitwear,GA,311,REPAIRED,2026-09-03T12:48:00.000Z,RP-21885
TB-2586,TU-BAG-10613,Knitwear,CA,288,UNVERIFIED_EXPORT,2026-09-03T12:50:00.000Z,
TB-2587,TU-BAG-10614,Accessories,CA,111,REPAIRED,2026-09-03T12:52:00.000Z,RP-21887
TB-2588,TU-BAG-10614,Denim,CO,,LISTED_RESALE,2026-09-03T12:54:00.000Z,RS-21888
TB-2589,TU-BAG-10615,Tops,CA,157,LISTED_RESALE,2026-09-03T12:56:00.000Z,RS-21889
TB-2590,TU-BAG-10615,Tops,CA,181,REPAIRED,2026-09-03T12:58:00.000Z,RP-21890
TB-2591,TU-BAG-10616,Tops,CA,210,LISTED_RESALE,2026-09-03T13:00:00.000Z,RS-21891
TB-2592,TU-BAG-10616,Denim,TX,558,LISTED_RESALE,2026-09-03T13:02:00.000Z,RS-21892
TB-2593,TU-BAG-10617,Outerwear,CA,731,LISTED_RESALE,2026-09-03T13:04:00.000Z,RS-21893
TB-2594,TU-BAG-10617,Outerwear,CA,919,REPAIRED,2026-09-03T13:06:00.000Z,RP-21894
TB-2595,TU-BAG-10618,Knitwear,CA,407,REPAIRED,2026-09-03T13:08:00.000Z,RP-21895
TB-2596,TU-BAG-10618,Denim,CA,722,DOWN_CYCLED_SHRED,2026-09-03T13:10:00.000Z,
TB-2597,TU-BAG-10619,Accessories,CA,,LISTED_RESALE,2026-09-03T13:12:00.000Z,RS-21897
TB-2598,TU-BAG-10619,Tops,CA,,LISTED_RESALE,2026-09-03T13:14:00.000Z,RS-21898
TB-2599,TU-BAG-10620,Outerwear,CA,,REPAIRED,2026-09-03T13:16:00.000Z,RP-21899
TB-2600,TU-BAG-10620,Outerwear,CA,,REPAIRED,2026-09-03T13:18:00.000Z,RP-21900
TB-2601,TU-BAG-10621,Denim,CA,,REPAIRED,2026-09-03T13:20:00.000Z,RP-21901
TB-2602,TU-BAG-10621,Outerwear,IL,905,REPAIRED,2026-09-03T13:22:00.000Z,RP-21902
TB-2603,TU-BAG-10622,Accessories,CA,126,DOWN_CYCLED_SHRED,2026-09-03T13:24:00.000Z,
TB-2604,TU-BAG-10622,Denim,CA,608,REPAIRED,2026-09-03T13:26:00.000Z,RP-21904
TB-2605,TU-BAG-10623,Accessories,IL,,LISTED_RESALE,2026-09-03T13:28:00.000Z,RS-21905
TB-2606,TU-BAG-10623,Knitwear,CA,282,LISTED_RESALE,2026-09-03T13:30:00.000Z,RS-21906
TB-2607,TU-BAG-10624,Denim,CA,570,UNVERIFIED_EXPORT,2026-09-03T13:32:00.000Z,
TB-2608,TU-BAG-10624,Knitwear,CA,305,LISTED_RESALE,2026-09-03T13:34:00.000Z,RS-21908
TB-2609,TU-BAG-10625,Denim,WA,660,LISTED_RESALE,2026-09-03T13:36:00.000Z,RS-21909
TB-2610,TU-BAG-10625,Denim,CA,,REPAIRED,2026-09-03T13:38:00.000Z,RP-21910
TB-2611,TU-BAG-10626,Outerwear,CA,1018,LISTED_RESALE,2026-09-03T13:40:00.000Z,RS-21911
TB-2612,TU-BAG-10626,Accessories,CA,,REPAIRED,2026-09-03T13:42:00.000Z,RP-21912
TB-2613,TU-BAG-10627,Accessories,GA,,DOWN_CYCLED_SHRED,2026-09-03T13:44:00.000Z,
TB-2614,TU-BAG-10627,Knitwear,,316,REPAIRED,2026-09-03T13:46:00.000Z,RP-21914
TB-2615,TU-BAG-10628,Outerwear,CA,844,LISTED_RESALE,2026-09-03T13:48:00.000Z,RS-21915
TB-2616,TU-BAG-10628,Knitwear,WA,312,LISTED_RESALE,2026-09-03T13:50:00.000Z,RS-21916
TB-2617,TU-BAG-10629,Denim,,708,UNVERIFIED_EXPORT,2026-09-03T13:52:00.000Z,
TB-2618,TU-BAG-10629,Tops,CA,201,REPAIRED,2026-09-03T13:54:00.000Z,RP-21918
TB-2619,TU-BAG-10630,Knitwear,CA,380,REPAIRED,2026-09-03T13:56:00.000Z,RP-21919
TB-2620,TU-BAG-10630,Denim,FL,584,REPAIRED,2026-09-03T13:58:00.000Z,RP-21920
TB-2621,TU-BAG-10631,Tops,IL,188,LISTED_RESALE,2026-09-03T14:00:00.000Z,RS-21921
TB-2622,TU-BAG-10631,Outerwear,CO,,REPAIRED,2026-09-03T14:02:00.000Z,RP-21922
TB-2623,TU-BAG-10632,Tops,CA,191,REPAIRED,2026-09-03T14:04:00.000Z,RP-21923
TB-2624,TU-BAG-10632,Outerwear,FL,1062,LISTED_RESALE,2026-09-03T14:06:00.000Z,RS-21924
TB-2625,TU-BAG-10633,Outerwear,NV,776,LISTED_RESALE,2026-09-03T14:08:00.000Z,RS-21925
TB-2626,TU-BAG-10633,Tops,CA,,REPAIRED,2026-09-03T14:10:00.000Z,RP-21926
TB-2627,TU-BAG-10634,Denim,CA,607,DOWN_CYCLED_SHRED,2026-09-03T14:12:00.000Z,
TB-2628,TU-BAG-10634,Outerwear,CA,,REPAIRED,2026-09-03T14:14:00.000Z,RP-21928
TB-2629,TU-BAG-10635,Outerwear,CA,904,LISTED_RESALE,2026-09-03T14:16:00.000Z,RS-21929
TB-2630,TU-BAG-10635,Denim,CA,718,REPAIRED,2026-09-03T14:18:00.000Z,RP-21930
TB-2631,TU-BAG-10636,Knitwear,CA,313,LISTED_RESALE,2026-09-03T14:20:00.000Z,RS-21931
TB-2632,TU-BAG-10636,Knitwear,CA,328,REPAIRED,2026-09-03T14:22:00.000Z,RP-21932
TB-2633,TU-BAG-10637,Denim,CA,672,REPAIRED,2026-09-03T14:24:00.000Z,RP-21933
TB-2634,TU-BAG-10637,Tops,NY,164,DOWN_CYCLED_SHRED,2026-09-03T14:26:00.000Z,
TB-2635,TU-BAG-10638,Tops,NY,175,REPAIRED,2026-09-03T14:28:00.000Z,RP-21935
TB-2636,TU-BAG-10638,Accessories,CA,,LISTED_RESALE,2026-09-03T14:30:00.000Z,RS-21936
TB-2637,TU-BAG-10639,Outerwear,CA,852,LISTED_RESALE,2026-09-03T14:32:00.000Z,RS-21937
TB-2638,TU-BAG-10639,Denim,CA,,LISTED_RESALE,2026-09-03T14:34:00.000Z,RS-21938
TB-2639,TU-BAG-10640,Knitwear,CA,294,REPAIRED,2026-09-03T14:36:00.000Z,RP-21939
TB-2640,TU-BAG-10640,Outerwear,CA,789,REPAIRED,2026-09-03T14:38:00.000Z,RP-21940
TB-2641,TU-BAG-10641,Knitwear,,397,LISTED_RESALE,2026-09-03T14:40:00.000Z,RS-21941
TB-2642,TU-BAG-10641,Outerwear,CA,1062,LISTED_RESALE,2026-09-03T14:42:00.000Z,RS-21942
TB-2643,TU-BAG-10642,Outerwear,GA,908,REPAIRED,2026-09-03T14:44:00.000Z,RP-21943
TB-2644,TU-BAG-10642,Knitwear,CA,337,REPAIRED,2026-09-03T14:46:00.000Z,RP-21944
TB-2645,TU-BAG-10643,Denim,CA,,REPAIRED,2026-09-03T14:48:00.000Z,RP-21945
TB-2646,TU-BAG-10643,Knitwear,,350,REPAIRED,2026-09-03T14:50:00.000Z,RP-21946
TB-2647,TU-BAG-10644,Denim,CA,,LISTED_RESALE,2026-09-03T14:52:00.000Z,RS-21947
TB-2648,TU-BAG-10644,Tops,CA,195,LISTED_RESALE,2026-09-03T14:54:00.000Z,RS-21948
TB-2649,TU-BAG-10645,Denim,NY,,UNVERIFIED_EXPORT,2026-09-03T14:56:00.000Z,
TB-2650,TU-BAG-10645,Accessories,,137,REPAIRED,2026-09-03T14:58:00.000Z,RP-21950
TB-2651,TU-BAG-10646,Knitwear,CA,,DOWN_CYCLED_SHRED,2026-09-03T15:00:00.000Z,
TB-2652,TU-BAG-10646,Accessories,GA,98,UNVERIFIED_EXPORT,2026-09-03T15:02:00.000Z,
TB-2653,TU-BAG-10647,Knitwear,OR,,LISTED_RESALE,2026-09-03T15:04:00.000Z,RS-21953
TB-2654,TU-BAG-10647,Accessories,CA,126,REPAIRED,2026-09-03T15:06:00.000Z,RP-21954
TB-2655,TU-BAG-10648,Knitwear,CA,407,LISTED_RESALE,2026-09-03T15:08:00.000Z,RS-21955
TB-2656,TU-BAG-10648,Outerwear,CA,944,LISTED_RESALE,2026-09-03T15:10:00.000Z,RS-21956
TB-2657,TU-BAG-10649,Denim,,749,REPAIRED,2026-09-03T15:12:00.000Z,RP-21957
TB-2658,TU-BAG-10649,Accessories,CA,114,UNVERIFIED_EXPORT,2026-09-03T15:14:00.000Z,
TB-2659,TU-BAG-10650,Tops,CA,,REPAIRED,2026-09-03T15:16:00.000Z,RP-21959
TB-2660,TU-BAG-10650,Outerwear,CA,722,LISTED_RESALE,2026-09-03T15:18:00.000Z,RS-21960
TB-2661,TU-BAG-10651,Accessories,CA,111,LISTED_RESALE,2026-09-03T15:20:00.000Z,RS-21961
TB-2662,TU-BAG-10651,Denim,WA,,REPAIRED,2026-09-03T15:22:00.000Z,RP-21962
TB-2663,TU-BAG-10652,Tops,,,REPAIRED,2026-09-03T15:24:00.000Z,RP-21963
TB-2664,TU-BAG-10652,Outerwear,CA,,LISTED_RESALE,2026-09-03T15:26:00.000Z,RS-21964
TB-2665,TU-BAG-10653,Knitwear,,289,REPAIRED,2026-09-03T15:28:00.000Z,RP-21965
TB-2666,TU-BAG-10653,Tops,NV,189,UNVERIFIED_EXPORT,2026-09-03T15:30:00.000Z,
TB-2667,TU-BAG-10654,Denim,CA,652,LANDFILL,2026-09-03T15:32:00.000Z,
TB-2668,TU-BAG-10654,Knitwear,NV,297,LISTED_RESALE,2026-09-03T15:34:00.000Z,RS-21968
TB-2669,TU-BAG-10655,Outerwear,FL,888,LISTED_RESALE,2026-09-03T15:36:00.000Z,RS-21969
TB-2670,TU-BAG-10655,Outerwear,CA,1002,REPAIRED,2026-09-03T15:38:00.000Z,RP-21970
TB-2671,TU-BAG-10656,Accessories,CA,99,REPAIRED,2026-09-03T15:40:00.000Z,RP-21971
TB-2672,TU-BAG-10656,Denim,CA,607,REPAIRED,2026-09-03T15:42:00.000Z,RP-21972
TB-2673,TU-BAG-10657,Outerwear,CA,739,REPAIRED,2026-09-03T15:44:00.000Z,RP-21973
TB-2674,TU-BAG-10657,Knitwear,FL,375,LISTED_RESALE,2026-09-03T15:46:00.000Z,RS-21974
TB-2675,TU-BAG-10658,Outerwear,CA,741,LISTED_RESALE,2026-09-03T15:48:00.000Z,RS-21975
TB-2676,TU-BAG-10658,Outerwear,CA,984,LANDFILL,2026-09-03T15:50:00.000Z,
TB-2677,TU-BAG-10659,Outerwear,CA,,LISTED_RESALE,2026-09-03T15:52:00.000Z,RS-21977
TB-2678,TU-BAG-10659,Denim,NY,,LISTED_RESALE,2026-09-03T15:54:00.000Z,RS-21978
TB-2679,TU-BAG-10660,Accessories,AZ,111,REPAIRED,2026-09-03T15:56:00.000Z,RP-21979
TB-2680,TU-BAG-10660,Tops,CA,166,REPAIRED,2026-09-03T15:58:00.000Z,RP-21980
TB-2681,TU-BAG-10661,Tops,CA,156,REPAIRED,2026-09-03T16:00:00.000Z,RP-21981
TB-2682,TU-BAG-10661,Accessories,IL,107,LISTED_RESALE,2026-09-03T16:02:00.000Z,RS-21982
TB-2683,TU-BAG-10662,Accessories,CA,130,LISTED_RESALE,2026-09-03T16:04:00.000Z,RS-21983
TB-2684,TU-BAG-10662,Knitwear,,351,LISTED_RESALE,2026-09-03T16:06:00.000Z,RS-21984
TB-2685,TU-BAG-10663,Outerwear,CA,784,LISTED_RESALE,2026-09-03T16:08:00.000Z,RS-21985
TB-2686,TU-BAG-10663,Accessories,CA,143,LISTED_RESALE,2026-09-03T16:10:00.000Z,RS-21986
TB-2687,TU-BAG-10664,Accessories,CA,,LISTED_RESALE,2026-09-03T16:12:00.000Z,RS-21987
TB-2688,TU-BAG-10664,Knitwear,WA,352,REPAIRED,2026-09-03T16:14:00.000Z,RP-21988
TB-2689,TU-BAG-10665,Knitwear,CA,300,REPAIRED,2026-09-03T16:16:00.000Z,RP-21989
TB-2690,TU-BAG-10665,Accessories,CA,112,REPAIRED,2026-09-03T16:18:00.000Z,RP-21990
TB-2691,TU-BAG-10666,Knitwear,CA,313,LISTED_RESALE,2026-09-03T16:20:00.000Z,RS-21991
TB-2692,TU-BAG-10666,Accessories,CA,114,LISTED_RESALE,2026-09-03T16:22:00.000Z,RS-21992
TB-2693,TU-BAG-10667,Accessories,CA,123,REPAIRED,2026-09-03T16:24:00.000Z,RP-21993
TB-2694,TU-BAG-10667,Accessories,CA,,LISTED_RESALE,2026-09-03T16:26:00.000Z,RS-21994
TB-2695,TU-BAG-10668,Outerwear,CA,764,REPAIRED,2026-09-03T16:28:00.000Z,RP-21995
TB-2696,TU-BAG-10668,Tops,AZ,194,LISTED_RESALE,2026-09-03T16:30:00.000Z,RS-21996
TB-2697,TU-BAG-10669,Accessories,CA,142,UNVERIFIED_EXPORT,2026-09-03T16:32:00.000Z,
TB-2698,TU-BAG-10669,Accessories,CA,130,LISTED_RESALE,2026-09-03T16:34:00.000Z,RS-21998
TB-2699,TU-BAG-10670,Denim,,528,LISTED_RESALE,2026-09-03T16:36:00.000Z,RS-21999
TB-2700,TU-BAG-10670,Tops,,189,LISTED_RESALE,2026-09-03T16:38:00.000Z,RS-22000
TB-2701,TU-BAG-10671,Tops,CA,195,DOWN_CYCLED_SHRED,2026-09-03T16:40:00.000Z,
TB-2702,TU-BAG-10671,Outerwear,CA,942,REPAIRED,2026-09-03T16:42:00.000Z,RP-22002
TB-2703,TU-BAG-10672,Denim,,664,LISTED_RESALE,2026-09-03T16:44:00.000Z,RS-22003
TB-2704,TU-BAG-10672,Tops,,148,REPAIRED,2026-09-03T16:46:00.000Z,RP-22004
TB-2705,TU-BAG-10673,Denim,,,REPAIRED,2026-09-03T16:48:00.000Z,RP-22005
TB-2706,TU-BAG-10673,Outerwear,CA,874,LISTED_RESALE,2026-09-03T16:50:00.000Z,RS-22006
TB-2707,TU-BAG-10674,Knitwear,CA,370,LISTED_RESALE,2026-09-03T16:52:00.000Z,RS-22007
TB-2708,TU-BAG-10674,Accessories,CA,114,LISTED_RESALE,2026-09-03T16:54:00.000Z,RS-22008
TB-2709,TU-BAG-10675,Knitwear,CA,321,LISTED_RESALE,2026-09-03T16:56:00.000Z,RS-22009
TB-2710,TU-BAG-10675,Denim,OR,674,LISTED_RESALE,2026-09-03T16:58:00.000Z,RS-22010
TB-2711,TU-BAG-10676,Tops,CA,186,REPAIRED,2026-09-03T17:00:00.000Z,RP-22011
TB-2712,TU-BAG-10676,Accessories,CA,129,LISTED_RESALE,2026-09-03T17:02:00.000Z,RS-22012
TB-2713,TU-BAG-10677,Denim,CA,,DOWN_CYCLED_SHRED,2026-09-03T17:04:00.000Z,
TB-2714,TU-BAG-10677,Tops,CA,,LISTED_RESALE,2026-09-03T17:06:00.000Z,RS-22014
TB-2715,TU-BAG-10678,Tops,NV,,LISTED_RESALE,2026-09-03T17:08:00.000Z,RS-22015
TB-2716,TU-BAG-10678,Knitwear,CA,,REPAIRED,2026-09-03T17:10:00.000Z,RP-22016
TB-2717,TU-BAG-10679,Accessories,CA,119,REPAIRED,2026-09-03T17:12:00.000Z,RP-22017
TB-2718,TU-BAG-10679,Accessories,CA,129,LISTED_RESALE,2026-09-03T17:14:00.000Z,RS-22018
TB-2719,TU-BAG-10680,Accessories,CA,,REPAIRED,2026-09-03T17:16:00.000Z,RP-22019
TB-2720,TU-BAG-10680,Outerwear,CA,842,REPAIRED,2026-09-03T17:18:00.000Z,RP-22020
TB-2721,TU-BAG-10681,Knitwear,CA,400,LANDFILL,2026-09-03T17:20:00.000Z,
TB-2722,TU-BAG-10681,Accessories,CA,120,REPAIRED,2026-09-03T17:22:00.000Z,RP-22022
TB-2723,TU-BAG-10682,Knitwear,CA,403,LANDFILL,2026-09-03T17:24:00.000Z,
TB-2724,TU-BAG-10682,Denim,TX,672,LISTED_RESALE,2026-09-03T17:26:00.000Z,RS-22024
TB-2725,TU-BAG-10683,Tops,CA,,REPAIRED,2026-09-03T17:28:00.000Z,RP-22025
TB-2726,TU-BAG-10683,Denim,CA,653,LISTED_RESALE,2026-09-03T17:30:00.000Z,RS-22026
TB-2727,TU-BAG-10684,Tops,CA,165,REPAIRED,2026-09-03T17:32:00.000Z,RP-22027
TB-2728,TU-BAG-10684,Accessories,CA,,LISTED_RESALE,2026-09-03T17:34:00.000Z,RS-22028
TB-2729,TU-BAG-10685,Tops,AZ,179,LISTED_RESALE,2026-09-03T17:36:00.000Z,RS-22029
TB-2730,TU-BAG-10685,Denim,CA,,LISTED_RESALE,2026-09-03T17:38:00.000Z,RS-22030
TB-2731,TU-BAG-10686,Accessories,TX,,LISTED_RESALE,2026-09-03T17:40:00.000Z,RS-22031
TB-2732,TU-BAG-10686,Outerwear,IL,1028,LISTED_RESALE,2026-09-03T17:42:00.000Z,RS-22032
TB-2733,TU-BAG-10687,Accessories,CA,109,LISTED_RESALE,2026-09-03T17:44:00.000Z,RS-22033
TB-2734,TU-BAG-10687,Tops,CA,192,REPAIRED,2026-09-03T17:46:00.000Z,RP-22034
TB-2735,TU-BAG-10688,Tops,CA,153,LISTED_RESALE,2026-09-03T17:48:00.000Z,RS-22035
TB-2736,TU-BAG-10688,Tops,,,LISTED_RESALE,2026-09-03T17:50:00.000Z,RS-22036
TB-2737,TU-BAG-10689,Knitwear,CA,343,LISTED_RESALE,2026-09-03T17:52:00.000Z,RS-22037
TB-2738,TU-BAG-10689,Tops,CA,203,REPAIRED,2026-09-03T17:54:00.000Z,RP-22038
TB-2739,TU-BAG-10690,Outerwear,CA,999,LISTED_RESALE,2026-09-03T17:56:00.000Z,RS-22039
TB-2740,TU-BAG-10690,Tops,CA,160,LISTED_RESALE,2026-09-03T17:58:00.000Z,RS-22040
TB-2741,TU-BAG-10691,Tops,CA,155,REPAIRED,2026-09-03T18:00:00.000Z,RP-22041
TB-2742,TU-BAG-10691,Knitwear,CA,383,LANDFILL,2026-09-03T18:02:00.000Z,
TB-2743,TU-BAG-10692,Denim,CA,729,REPAIRED,2026-09-03T18:04:00.000Z,RP-22043
TB-2744,TU-BAG-10692,Accessories,WA,118,LISTED_RESALE,2026-09-03T18:06:00.000Z,RS-22044
TB-2745,TU-BAG-10693,Knitwear,,343,UNVERIFIED_EXPORT,2026-09-03T18:08:00.000Z,
TB-2746,TU-BAG-10693,Denim,NY,,REPAIRED,2026-09-03T18:10:00.000Z,RP-22046
TB-2747,TU-BAG-10694,Outerwear,CA,938,REPAIRED,2026-09-03T18:12:00.000Z,RP-22047
TB-2748,TU-BAG-10694,Tops,CA,,REPAIRED,2026-09-03T18:14:00.000Z,RP-22048
TB-2749,TU-BAG-10695,Accessories,CA,104,REPAIRED,2026-09-03T18:16:00.000Z,RP-22049
TB-2750,TU-BAG-10695,Outerwear,FL,,LISTED_RESALE,2026-09-03T18:18:00.000Z,RS-22050
TB-2751,TU-BAG-10696,Denim,CA,706,LANDFILL,2026-09-03T18:20:00.000Z,
TB-2752,TU-BAG-10696,Outerwear,CA,973,REPAIRED,2026-09-03T18:22:00.000Z,RP-22052
TB-2753,TU-BAG-10697,Outerwear,CA,853,REPAIRED,2026-09-03T18:24:00.000Z,RP-22053
TB-2754,TU-BAG-10697,Denim,CA,764,LISTED_RESALE,2026-09-03T18:26:00.000Z,RS-22054
TB-2755,TU-BAG-10698,Denim,CA,713,LISTED_RESALE,2026-09-03T18:28:00.000Z,RS-22055
TB-2756,TU-BAG-10698,Accessories,TX,,LISTED_RESALE,2026-09-03T18:30:00.000Z,RS-22056
TB-2757,TU-BAG-10699,Accessories,CA,120,REPAIRED,2026-09-03T18:32:00.000Z,RP-22057
TB-2758,TU-BAG-10699,Denim,CA,778,REPAIRED,2026-09-03T18:34:00.000Z,RP-22058
TB-2759,TU-BAG-10700,Denim,CA,576,LISTED_RESALE,2026-09-03T18:36:00.000Z,RS-22059
TB-2760,TU-BAG-10700,Accessories,CA,115,UNVERIFIED_EXPORT,2026-09-03T18:38:00.000Z,
TB-2761,TU-BAG-10701,Denim,FL,691,LISTED_RESALE,2026-09-03T18:40:00.000Z,RS-22061
TB-2762,TU-BAG-10701,Knitwear,,403,LISTED_RESALE,2026-09-03T18:42:00.000Z,RS-22062
TB-2763,TU-BAG-10702,Denim,CA,747,REPAIRED,2026-09-03T18:44:00.000Z,RP-22063
TB-2764,TU-BAG-10702,Accessories,IL,,REPAIRED,2026-09-03T18:46:00.000Z,RP-22064
TB-2765,TU-BAG-10703,Tops,CA,161,LISTED_RESALE,2026-09-03T18:48:00.000Z,RS-22065
TB-2766,TU-BAG-10703,Tops,CA,167,REPAIRED,2026-09-03T18:50:00.000Z,RP-22066
TB-2767,TU-BAG-10704,Accessories,CA,110,LISTED_RESALE,2026-09-03T18:52:00.000Z,RS-22067
TB-2768,TU-BAG-10704,Accessories,OR,,DOWN_CYCLED_SHRED,2026-09-03T18:54:00.000Z,
TB-2769,TU-BAG-10705,Denim,CA,,LISTED_RESALE,2026-09-03T18:56:00.000Z,RS-22069
TB-2770,TU-BAG-10705,Tops,,185,LISTED_RESALE,2026-09-03T18:58:00.000Z,RS-22070
TB-2771,TU-BAG-10706,Denim,CA,723,LISTED_RESALE,2026-09-03T19:00:00.000Z,RS-22071
TB-2772,TU-BAG-10706,Accessories,CA,139,REPAIRED,2026-09-03T19:02:00.000Z,RP-22072
TB-2773,TU-BAG-10707,Outerwear,,968,LISTED_RESALE,2026-09-03T19:04:00.000Z,RS-22073
TB-2774,TU-BAG-10707,Knitwear,CA,344,LISTED_RESALE,2026-09-03T19:06:00.000Z,RS-22074
TB-2775,TU-BAG-10708,Knitwear,CA,394,DOWN_CYCLED_SHRED,2026-09-03T19:08:00.000Z,
TB-2776,TU-BAG-10708,Accessories,CA,,LISTED_RESALE,2026-09-03T19:10:00.000Z,RS-22076
TB-2777,TU-BAG-10709,Knitwear,CA,329,REPAIRED,2026-09-03T19:12:00.000Z,RP-22077
TB-2778,TU-BAG-10709,Tops,CA,156,DOWN_CYCLED_SHRED,2026-09-03T19:14:00.000Z,
TB-2779,TU-BAG-10710,Knitwear,CA,,LISTED_RESALE,2026-09-03T19:16:00.000Z,RS-22079
TB-2780,TU-BAG-10710,Accessories,CA,137,REPAIRED,2026-09-03T19:18:00.000Z,RP-22080
TB-2781,TU-BAG-10711,Tops,CA,,DOWN_CYCLED_SHRED,2026-09-03T19:20:00.000Z,
TB-2782,TU-BAG-10711,Denim,,587,REPAIRED,2026-09-03T19:22:00.000Z,RP-22082
TB-2783,TU-BAG-10712,Denim,CA,661,REPAIRED,2026-09-03T19:24:00.000Z,RP-22083
TB-2784,TU-BAG-10712,Accessories,CA,136,REPAIRED,2026-09-03T19:26:00.000Z,RP-22084
